"Match_Id","Innings","Team","Over","Runs Scored","Extras","Overall","x","RunRate","Target","RunsNeeded","RunRateNeeded","Team1","Team2","Toss_Winner","match_winner","TossWin","Win"
598035,2,3,15,10,1,11,114,7.6,160,46,9.2,3,11,11,3,0,1
598051,2,3,15,3,0,3,78,5.2,140,62,12.4,7,3,7,7,0,0
598078,2,3,15,10,0,10,83,5.53333333333333,149,66,13.2,3,7,7,7,0,0
729308,2,3,15,3,0,3,107,7.13333333333333,142,35,7,3,7,7,3,0,1
729316,2,3,15,10,0,10,124,8.26666666666667,146,22,4.4,11,3,11,3,0,1
733986,2,3,15,11,0,11,127,8.46666666666667,179,52,10.4,6,3,3,3,1,1
733992,2,3,15,5,0,5,119,7.93333333333333,232,113,22.6,4,3,3,4,1,0
734000,2,3,15,8,0,8,112,7.46666666666667,158,46,9.2,7,3,3,3,1,1
734008,2,3,15,6,0,6,106,7.06666666666667,149,43,8.6,3,5,5,3,0,1
734040,2,3,15,8,0,8,111,7.4,155,44,8.8,2,3,3,3,1,1
734050,2,3,15,14,0,14,132,8.8,174,42,8.4,3,7,3,3,1,1
734052,2,3,15,6,1,7,155,10.3333333333333,227,72,14.4,3,4,3,4,1,0
829734,2,3,15,8,2,10,168,11.2,184,16,3.2,7,3,7,3,0,1
829778,2,3,15,14,0,14,130,8.66666666666667,193,63,12.6,11,3,3,11,1,0
829814,2,3,15,9,0,9,111,7.4,131,20,4,4,3,4,3,0,1
829822,2,3,15,11,0,11,121,8.06666666666667,188,67,13.4,3,7,7,7,0,0
829826,2,3,15,6,0,6,91,6.06666666666667,140,49,9.8,3,2,3,3,1,1
829828,2,3,15,10,0,10,112,7.46666666666667,203,91,18.2,7,3,3,7,1,0
335988,2,4,15,13,0,13,165,11,241,76,15.2,4,3,3,3,0,0
336000,2,4,15,4,0,4,123,8.2,159,36,7.2,4,6,6,4,0,1
336004,2,4,15,18,1,19,129,8.6,165,36,7.2,8,4,4,4,1,1
336011,2,4,15,6,0,6,109,7.26666666666667,127,18,3.6,2,4,4,4,1,1
336018,2,4,15,8,0,8,115,7.66666666666667,182,67,13.4,3,4,4,3,1,0
336021,2,4,15,17,1,18,141,9.4,144,3,0.6,4,2,2,4,0,1
336036,2,4,15,12,0,12,135,9,176,41,8.2,4,8,4,4,1,1
392196,2,4,15,6,0,6,109,7.26666666666667,169,60,12,2,4,2,4,0,1
392209,2,4,15,3,1,4,95,6.33333333333333,146,51,10.2,2,4,2,2,0,0
392212,2,4,15,7,0,7,116,7.73333333333333,154,38,7.6,4,1,1,4,0,1
392215,2,4,15,2,1,3,96,6.4,212,116,23.2,4,5,4,5,1,0
392219,2,4,15,4,0,4,148,9.86666666666667,186,38,7.6,3,4,3,3,0,0
392221,2,4,15,4,0,4,119,7.93333333333333,169,50,10,8,4,4,4,1,1
392231,2,4,15,9,0,9,82,5.46666666666667,121,39,7.8,6,4,4,4,1,1
392239,2,4,15,5,0,5,59,3.93333333333333,117,58,11.6,3,4,3,3,0,0
419122,2,4,15,13,1,14,98,6.53333333333333,171,73,14.6,8,4,4,8,1,0
419129,2,4,15,5,0,5,127,8.46666666666667,184,57,11.4,4,5,4,5,1,0
419132,2,4,15,5,0,5,102,6.8,184,82,16.4,4,1,1,1,0,0
419144,2,4,15,7,0,7,156,10.4,201,45,9,1,4,1,4,0,1
419151,2,4,15,4,0,4,116,7.73333333333333,155,39,7.8,4,7,7,4,0,1
419154,2,4,15,2,1,3,88,5.86666666666667,112,24,4.8,6,4,6,4,0,1
501211,2,4,15,2,0,2,138,9.2,189,51,10.2,4,3,4,4,1,1
501217,2,4,15,3,0,3,139,9.26666666666667,166,27,5.4,8,4,4,4,1,1
501228,2,4,15,9,0,9,147,9.8,232,85,17,6,4,4,6,1,0
501242,2,4,15,11,1,12,101,6.73333333333333,160,59,11.8,7,4,4,7,1,0
501249,2,4,15,10,1,11,89,5.93333333333333,206,117,23.4,2,4,4,2,1,0
501259,2,4,15,2,1,3,145,9.66666666666667,179,34,6.8,9,4,4,4,1,1
501269,2,4,15,6,0,6,99,6.6,199,100,20,4,8,4,8,1,0
548314,2,4,15,5,0,5,117,7.8,192,75,15,5,4,4,5,1,0
548318,2,4,15,15,0,15,99,6.6,167,68,13.6,10,4,10,10,0,0
548324,2,4,15,10,0,10,88,5.86666666666667,116,28,5.6,4,10,4,4,1,1
548339,2,4,15,16,0,16,119,7.93333333333333,163,44,8.8,7,4,7,4,0,1
548355,2,4,15,9,1,10,132,8.8,159,27,5.4,2,4,4,4,1,1
548359,2,4,15,8,0,8,97,6.46666666666667,178,81,16.2,4,5,5,5,0,0
548371,2,4,15,21,0,21,130,8.66666666666667,191,61,12.2,4,8,8,4,0,1
548376,2,4,15,22,0,22,114,7.6,121,7,1.4,4,3,4,4,1,1
598030,2,4,15,8,0,8,129,8.6,186,57,11.4,4,10,4,4,1,1
598042,2,4,15,6,1,7,118,7.86666666666667,175,57,11.4,7,4,7,7,0,0
598046,2,4,15,10,0,10,122,8.13333333333333,187,65,13,3,4,3,3,0,0
598050,2,4,15,17,0,17,140,9.33333333333333,175,35,7,2,4,4,4,1,1
598061,2,4,15,3,1,4,93,6.2,151,58,11.6,4,11,4,11,1,0
598064,2,4,15,0,0,0,101,6.73333333333333,121,20,4,6,4,4,4,1,1
598069,2,4,15,25,1,26,138,9.2,191,53,10.6,4,2,4,4,1,1
729288,2,4,15,8,1,9,156,10.4,206,50,10,3,4,3,4,0,1
729296,2,4,15,4,1,5,132,8.8,192,60,12,5,4,4,4,1,1
729318,2,4,15,8,0,8,101,6.73333333333333,125,24,4.8,4,2,4,4,1,1
734012,2,4,15,2,1,3,169,11.2666666666667,206,37,7.4,11,4,4,4,1,1
734024,2,4,15,5,1,6,127,8.46666666666667,165,38,7.6,6,4,4,4,1,1
734048,2,4,15,4,0,4,92,6.13333333333333,164,72,14.4,4,1,4,1,1,0
829714,2,4,15,3,0,3,104,6.93333333333333,163,59,11.8,4,5,4,5,1,0
829758,2,4,15,5,0,5,79,5.26666666666667,193,114,22.8,3,4,3,3,0,0
829764,2,4,15,14,0,14,93,6.2,151,58,11.6,4,11,4,11,1,0
829780,2,4,15,8,0,8,113,7.53333333333333,173,60,12,4,7,7,7,0,0
829804,2,4,15,3,2,5,104,6.93333333333333,186,82,16.4,11,4,11,11,0,0
980924,2,4,15,9,0,9,112,7.46666666666667,153,41,8.2,4,12,12,4,0,1
980946,2,4,15,9,0,9,121,8.06666666666667,190,69,13.8,4,7,4,7,1,0
980968,2,4,15,8,0,8,117,7.8,165,48,9.6,1,4,4,1,1,0
980982,2,4,15,9,0,9,123,8.2,176,53,10.6,4,2,4,2,1,0
980990,2,4,15,8,0,8,110,7.33333333333333,125,15,3,7,4,7,4,0,1
1082594,2,4,15,12,0,12,128,8.53333333333333,164,36,7.2,4,12,4,4,1,1
1082598,2,4,15,7,0,7,150,10,149,-1,-0.2,4,2,2,4,0,1
1082605,2,4,15,13,0,13,103,6.86666666666667,189,86,17.2,6,4,6,6,0,0
1082609,2,4,15,19,1,20,104,6.93333333333333,160,56,11.2,11,4,4,11,1,0
1082623,2,4,15,16,1,17,138,9.2,208,70,14,4,11,4,11,1,0
335992,2,5,15,15,0,15,142,9.46666666666667,167,25,5,5,4,4,5,0,1
335995,2,5,15,19,1,20,159,10.6,215,56,11.2,8,5,5,5,1,1
335997,2,5,15,4,0,4,121,8.06666666666667,136,15,3,2,5,5,5,1,1
336010,2,5,15,2,0,2,110,7.33333333333333,110,0,0,5,3,3,5,0,1
336016,2,5,15,10,5,15,129,8.6,141,12,2.4,5,8,5,5,1,1
336020,2,5,15,13,2,15,120,8,157,37,7.4,5,6,5,5,1,1
336024,2,5,15,8,0,8,140,9.33333333333333,222,82,16.4,4,5,5,4,1,0
336032,2,5,15,15,0,15,128,8.53333333333333,148,20,4,1,5,5,5,1,1
336041,2,5,15,5,0,5,90,6,146,56,11.2,5,7,5,5,1,1
336045,2,5,15,5,0,5,112,7.46666666666667,164,52,10.4,3,5,5,5,1,1
392187,2,5,15,4,0,4,58,3.86666666666667,134,76,15.2,2,5,2,2,0,0
392200,2,5,15,6,1,7,82,5.46666666666667,140,58,11.6,4,5,4,4,0,0
392203,2,5,15,3,1,4,96,6.4,144,48,9.6,6,5,6,5,0,1
392210,2,5,15,5,0,5,98,6.53333333333333,142,44,8.8,8,5,8,5,0,1
392218,2,5,15,15,1,16,107,7.13333333333333,106,-1,-0.2,2,5,5,5,1,1
392225,2,5,15,8,1,9,95,6.33333333333333,167,72,14.4,8,5,8,8,0,0
392235,2,5,15,7,0,7,93,6.2,151,58,11.6,6,5,6,6,0,0
419112,2,5,15,5,0,5,143,9.53333333333333,213,70,14,7,5,7,7,0,0
419131,2,5,15,4,0,4,139,9.26666666666667,149,10,2,5,8,8,5,0,1
419139,2,5,15,8,0,8,107,7.13333333333333,189,82,16.4,6,5,6,6,0,0
419142,2,5,15,23,0,23,175,11.6666666666667,247,72,14.4,3,5,3,3,0,0
419148,2,5,15,13,1,14,157,10.4666666666667,154,-3,-0.6,5,4,4,5,0,1
419155,2,5,15,2,0,2,89,5.93333333333333,175,86,17.2,5,7,5,7,1,0
501204,2,5,15,9,0,9,93,6.2,138,45,9,8,5,5,5,1,1
501209,2,5,15,3,1,4,121,8.06666666666667,152,31,6.2,5,6,6,5,0,1
501225,2,5,15,11,0,11,113,7.53333333333333,196,83,16.6,4,5,5,4,1,0
501230,2,5,15,4,0,4,107,7.13333333333333,110,3,0.6,5,9,5,5,1,1
501236,2,5,15,8,0,8,73,4.86666666666667,95,22,4.4,5,7,5,5,1,1
501240,2,5,15,0,0,0,92,6.13333333333333,144,52,10.4,5,10,5,5,1,1
501254,2,5,15,9,0,9,114,7.6,197,83,16.6,5,3,5,3,1,0
548322,2,5,15,2,0,2,136,9.06666666666667,198,62,12.4,7,5,5,7,1,0
548331,2,5,15,11,0,11,134,8.93333333333333,197,63,12.6,5,8,8,5,0,1
548341,2,5,15,9,1,10,103,6.86666666666667,190,87,17.4,5,2,5,2,1,0
548350,2,5,15,8,0,8,108,7.2,153,45,9,6,5,6,6,0,0
548363,2,5,15,6,0,6,112,7.46666666666667,126,14,2.8,10,5,10,5,0,1
598019,2,5,15,6,0,6,94,6.26666666666667,125,31,6.2,5,4,5,5,1,1
598037,2,5,15,20,0,20,109,7.26666666666667,145,36,7.2,5,11,11,5,0,1
598041,2,5,15,3,2,5,120,8,172,52,10.4,5,2,5,5,1,1
598052,2,5,15,1,0,1,128,8.53333333333333,179,51,10.2,5,10,10,5,0,1
598054,2,5,15,13,0,13,126,8.4,155,29,5.8,5,6,6,5,0,1
598057,2,5,15,7,0,7,105,7,146,41,8.2,4,5,5,5,1,1
598063,2,5,15,16,0,16,130,8.66666666666667,142,12,2.4,5,3,5,5,1,1
598068,2,5,15,7,1,8,106,7.06666666666667,167,61,12.2,7,5,5,7,1,0
598070,2,5,15,7,1,8,73,4.86666666666667,137,64,12.8,11,5,11,11,0,0
598076,2,5,15,8,0,8,99,6.6,133,34,6.8,5,11,11,5,0,1
729290,2,5,15,13,0,13,102,6.8,134,32,6.4,11,5,5,5,1,1
729302,2,5,15,3,0,3,87,5.8,141,54,10.8,5,3,5,3,1,0
733980,2,5,15,4,0,4,115,7.66666666666667,153,38,7.6,6,5,5,5,1,1
733994,2,5,15,2,0,2,81,5.4,135,54,10.8,5,11,5,11,1,0
734004,2,5,15,14,0,14,122,8.13333333333333,191,69,13.8,2,5,2,5,0,1
734022,2,5,15,12,0,12,96,6.4,179,83,16.6,5,7,7,7,0,0
734038,2,5,15,6,2,8,92,6.13333333333333,180,88,17.6,4,5,5,4,1,0
829720,2,5,15,15,0,15,130,8.66666666666667,185,55,11,6,5,5,5,1,1
829726,2,5,15,5,1,6,113,7.53333333333333,165,52,10.4,5,7,7,5,0,1
829732,2,5,15,6,0,6,96,6.4,128,32,6.4,11,5,5,5,1,1
829740,2,5,15,9,1,10,138,9.2,157,19,3.8,5,3,3,5,0,1
829774,2,5,15,2,1,3,127,8.46666666666667,188,61,12.2,7,5,5,7,1,0
829792,2,5,15,8,1,9,126,8.4,202,76,15.2,5,11,5,11,1,0
829802,2,5,15,3,0,3,93,6.2,158,65,13,3,5,3,3,0,0
829824,2,5,15,4,1,5,92,6.13333333333333,181,89,17.8,2,5,2,2,0,0
335989,2,6,15,12,1,13,128,8.53333333333333,126,-2,-0.4,6,5,5,6,0,1
336006,2,6,15,8,0,8,142,9.46666666666667,170,28,5.6,3,6,3,6,0,1
336009,2,6,15,5,0,5,114,7.6,163,49,9.8,7,6,6,7,1,0
